,reviews,sentiment
121,"The drama was not as it should be, the Comedy is not so funny and infinity war mavie was best events were excellent than endgame and there was not harmony in the movie",1
122,"Last avengers movie like we knew it. And the everlasting boring one, trying the mange some drama that Neve happened??? Bad jokes... Time travel??? Really? Captain America picks Thor's hammer? What happened to this movie??? Storyline mediocre... Disappointed and waste of time. 3 hours wasted.",0
123, A large mess. ,0
124,This was the worst movie from the whole series. I'm disappointed.,0
125,"So me and my roomie finally decided to watch endgame, and let me tell you our hopes were not high. at. all.We could´ve spent these 3 hours staring at each other and it would´ve been a better 3 hours.",0
126, Not worth the hype ,0
127, The most overrated movie of the decade ,0
128," Chaotic, in a bad way! ",0
129, a film for kids ,0
130, God dammit ,1
131," Horrible movie, confusing time lines. ",0
132, What was Disney thinking ,0
133, Total Horse Crap ,0
134,"Before you embark on a journey to watch this way-too-long movie remember that the time spent doing this cannot be recovered. You will not be able to go back in time and undo this. Thor is, as always, well played and funny. Hulk is pretty decent and that's about it. Story is not interesting at all. Too many pointless dialogues that go on and on with no message whatsoever. The main idea behind the movie seems to be to let the guys do something, pack as many faces on screen as we can and, as long as there are explosions and some colorful CGI, it will be fine. There is no depth, no cohesion to the story. I stopped watching it at 2h 15 min trying to save 45 minutes of my life.",0
135," Overblown, overdone and over-long ",0
136, Overrated ,0
137,"It's way too long. The beginning is painfully slow paced. Ok I get it, everybody is depressed, etc but seriously it just didn't work. Also the way they find out how to travel in time... It was just too simple. Also where were Captain Marvel at the end? Why was she away? Just becasue the fight would have been too short with her from the beginning?To be honest, this was lame.",1
138,"How did they get this so wrong?Absolute travesty, and possibly the most disappointed I've ever been with a movie.Lately disappointment is a recurring theme, with a string of average or outright terrible ""blockbusters"".",0
139, umm... what?! ,1
140,"Seriously time travel?! You did the lazy way to kill thanos ,am so furious. That's why infinity war was better 10x",1
141,"What's missing from ""Endgame"" is the free play of imagination, the liberation of speculation, the meandering paths and loose ends that start in logic and lead to wonder.",1
142, Marvel Mania is Over ,1
143," Such a sad, pathetic end for one of the greatest movie franchises ever. ",0
144,"Time travel destroys any film...time travel doesnt exist in the physical world..its an invention of writers and authors to close plot holes and impress audiances...so, any film or book containing time travel, IS A MESS! so, i dont see any reason to grade this movie more than 2 stars...cgi, fights, ok , but a real good movie, must have a believable story! for me, sorry it didnt work... question...why thor and hulk had to be humiliated so much in this movie ? why toni stark had to die? to offer the framatic essence to the story?is this the end of marvel heroes?",0
145," Cy9t8a95 7675);. Lhpx4,😰😱😱😰😫😱😫👎👎👎😫😰😰😫👎👎😫👎😫👎😫👎😫😱👎😱😰😫😱😱😫👎👎😰😰😰;"""": , ",0
146, A story of a super loss and a super recovery ,0
147,"I would have been happy if ""Infinity War"" had been the last installment. Let viewers decide if Thanos was right or wrong. Give us some credit. It may be a comic book franchise, but it was a semi-smart one. Was. Too long, too light on plot, and not engaging at all. 3 hours of my life I'm not getting back...",0
